Date,Sales
14/07/2015,3
15/07/2015,2
15/07/2015,3
15/07/2015,1
15/07/2015,1
15/07/2015,2
15/07/2015,1
15/07/2015,30
15/07/2015,250
15/07/2015,4
15/07/2015,1
15/07/2015,2
15/07/2015,2
15/07/2015,5
15/07/2015,5
15/07/2015,25
15/07/2015,2
15/07/2015,1
15/07/2015,1
15/07/2015,25
15/07/2015,20
15/07/2015,5
15/07/2015,5
15/07/2015,3
15/07/2015,10
15/07/2015,5
15/07/2015,50
15/07/2015,30
15/07/2015,30
15/07/2015,50
15/07/2015,30
15/07/2015,20
15/07/2015,20
15/07/2015,50
15/07/2015,20
15/07/2015,5
15/07/2015,10
15/07/2015,1
15/07/2015,3
15/07/2015,3
15/07/2015,10
15/07/2015,10
15/07/2015,1
15/07/2015,2
15/07/2015,10
15/07/2015,10
15/07/2015,1
15/07/2015,50
15/07/2015,1
15/07/2015,50
15/07/2015,1
15/07/2015,25
15/07/2015,5
15/07/2015,25
15/07/2015,25
15/07/2015,1
15/07/2015,25
15/07/2015,25
15/07/2015,1
15/07/2015,2
15/07/2015,5
15/07/2015,25
15/07/2015,25
15/07/2015,25
15/07/2015,1
15/07/2015,1
15/07/2015,1
15/07/2015,1
15/07/2015,25
15/07/2015,50
15/07/2015,6
15/07/2015,1
15/07/2015,3
15/07/2015,1
15/07/2015,1
15/07/2015,4
16/07/2015,5
16/07/2015,1
16/07/2015,10
16/07/2015,8
16/07/2015,2
16/07/2015,1
16/07/2015,125
16/07/2015,8
16/07/2015,10
16/07/2015,25
16/07/2015,25
16/07/2015,1
16/07/2015,1
16/07/2015,1
16/07/2015,25
16/07/2015,25
16/07/2015,25
16/07/2015,10
16/07/2015,3
16/07/2015,10
16/07/2015,4
16/07/2015,3
16/07/2015,50
16/07/2015,50
16/07/2015,50
16/07/2015,50
16/07/2015,5
16/07/2015,10
16/07/2015,10
16/07/2015,50
16/07/2015,30
16/07/2015,5
16/07/2015,25
16/07/2015,47
16/07/2015,3
16/07/2015,30
16/07/2015,20
16/07/2015,20
16/07/2015,50
16/07/2015,20
16/07/2015,5
16/07/2015,5
16/07/2015,20
16/07/2015,5
16/07/2015,3
16/07/2015,3
16/07/2015,4
16/07/2015,1
16/07/2015,125
16/07/2015,15
16/07/2015,15
16/07/2015,15
16/07/2015,15
16/07/2015,7
16/07/2015,9
16/07/2015,8
16/07/2015,1
16/07/2015,3
16/07/2015,2
16/07/2015,1
16/07/2015,25
16/07/2015,25
16/07/2015,8
16/07/2015,1
16/07/2015,25
16/07/2015,25
16/07/2015,5
16/07/2015,2
16/07/2015,2
16/07/2015,3
16/07/2015,5
16/07/2015,2
16/07/2015,25
16/07/2015,1
16/07/2015,10
16/07/2015,10
16/07/2015,1
16/07/2015,1
16/07/2015,25
16/07/2015,250
16/07/2015,20
16/07/2015,1
16/07/2015,1
16/07/2015,4
16/07/2015,10
16/07/2015,10
17/07/2015,2
17/07/2015,2
17/07/2015,500
17/07/2015,5
17/07/2015,3
17/07/2015,7
17/07/2015,1
17/07/2015,4
17/07/2015,18
17/07/2015,4
17/07/2015,60
17/07/2015,10
17/07/2015,60
17/07/2015,10
17/07/2015,1
17/07/2015,50
17/07/2015,50
17/07/2015,25
17/07/2015,25
17/07/2015,25
17/07/2015,10
17/07/2015,2
17/07/2015,1
17/07/2015,1
17/07/2015,1
17/07/2015,1
17/07/2015,1
17/07/2015,75
17/07/2015,10
17/07/2015,2
17/07/2015,2
17/07/2015,2
17/07/2015,100
17/07/2015,50
17/07/2015,50
17/07/2015,10
17/07/2015,5
17/07/2015,10
17/07/2015,100
17/07/2015,1
17/07/2015,1
17/07/2015,3
17/07/2015,50
17/07/2015,3
17/07/2015,200
17/07/2015,2
17/07/2015,1
17/07/2015,2
17/07/2015,3
17/07/2015,1
17/07/2015,3
17/07/2015,25
17/07/2015,1
17/07/2015,1
17/07/2015,2
17/07/2015,1
17/07/2015,5
17/07/2015,10
17/07/2015,1
17/07/2015,50
17/07/2015,1
17/07/2015,25
17/07/2015,1
17/07/2015,1
20/07/2015,15
20/07/2015,135
20/07/2015,7
20/07/2015,3
20/07/2015,37
21/07/2015,2
21/07/2015,1
21/07/2015,25
21/07/2015,25
21/07/2015,25
21/07/2015,1
21/07/2015,1
21/07/2015,100
21/07/2015,2
21/07/2015,1
21/07/2015,11
21/07/2015,1
21/07/2015,15
21/07/2015,1
21/07/2015,16
21/07/2015,2
21/07/2015,5
21/07/2015,20
21/07/2015,3
21/07/2015,35
21/07/2015,25
21/07/2015,5
21/07/2015,5
21/07/2015,8
21/07/2015,1
21/07/2015,4
21/07/2015,2
21/07/2015,1
21/07/2015,5
21/07/2015,2
21/07/2015,10
21/07/2015,10
21/07/2015,50
21/07/2015,8
21/07/2015,2
21/07/2015,3
21/07/2015,10
21/07/2015,3
21/07/2015,3
21/07/2015,10
21/07/2015,2
21/07/2015,10
21/07/2015,50
21/07/2015,2
21/07/2015,10
21/07/2015,3
21/07/2015,10
21/07/2015,250
21/07/2015,2
21/07/2015,50
21/07/2015,5
21/07/2015,1
21/07/2015,3
21/07/2015,2
21/07/2015,1
21/07/2015,50
21/07/2015,50
21/07/2015,50
21/07/2015,1
21/07/2015,50
21/07/2015,50
21/07/2015,2
21/07/2015,75
21/07/2015,1
21/07/2015,1
21/07/2015,1
21/07/2015,-2
21/07/2015,-50
21/07/2015,1
21/07/2015,5
21/07/2015,3
21/07/2015,5
21/07/2015,1
21/07/2015,3
21/07/2015,1
21/07/2015,2
21/07/2015,10
21/07/2015,5
21/07/2015,2
21/07/2015,1
21/07/2015,1
21/07/2015,25
21/07/2015,1
21/07/2015,2
21/07/2015,1
21/07/2015,3
21/07/2015,1
21/07/2015,1
21/07/2015,25
21/07/2015,1
21/07/2015,2
21/07/2015,25
21/07/2015,1
21/07/2015,2
22/07/2015,9
22/07/2015,5
22/07/2015,10
22/07/2015,6
22/07/2015,1
22/07/2015,2
22/07/2015,2
22/07/2015,2
22/07/2015,1
22/07/2015,120
22/07/2015,25
22/07/2015,5
22/07/2015,5
22/07/2015,3
22/07/2015,3
22/07/2015,4
22/07/2015,6
22/07/2015,5
22/07/2015,25
22/07/2015,5
22/07/2015,5
22/07/2015,5
22/07/2015,5
22/07/2015,5
22/07/2015,2
22/07/2015,1
22/07/2015,5
22/07/2015,1
22/07/2015,10
22/07/2015,1
22/07/2015,1
22/07/2015,100
22/07/2015,1
22/07/2015,5
22/07/2015,10
22/07/2015,3
22/07/2015,10
22/07/2015,50
22/07/2015,2
22/07/2015,2
22/07/2015,3
22/07/2015,2
22/07/2015,10
22/07/2015,3
22/07/2015,10
22/07/2015,10
22/07/2015,5
22/07/2015,60
22/07/2015,60
22/07/2015,34
22/07/2015,26
22/07/2015,54
22/07/2015,6
22/07/2015,60
22/07/2015,23
22/07/2015,37
22/07/2015,60
22/07/2015,60
22/07/2015,10
22/07/2015,5
22/07/2015,1
22/07/2015,2
22/07/2015,50
22/07/2015,1
22/07/2015,1
22/07/2015,1
22/07/2015,25
22/07/2015,25
22/07/2015,1
22/07/2015,1
22/07/2015,1
22/07/2015,50
22/07/2015,1
22/07/2015,1
22/07/2015,1
22/07/2015,50
22/07/2015,25
22/07/2015,50
22/07/2015,1
22/07/2015,1
22/07/2015,50
22/07/2015,2
23/07/2015,15
23/07/2015,1
23/07/2015,8
23/07/2015,10
23/07/2015,2
23/07/2015,2
23/07/2015,10
23/07/2015,10
23/07/2015,25
23/07/2015,15
23/07/2015,85
23/07/2015,50
23/07/2015,3
23/07/2015,25
23/07/2015,275
23/07/2015,225
23/07/2015,20
23/07/2015,3
23/07/2015,2
23/07/2015,5
23/07/2015,10
23/07/2015,4
23/07/2015,10
23/07/2015,3
23/07/2015,10
23/07/2015,10
23/07/2015,5
23/07/2015,1
23/07/2015,9
23/07/2015,3
23/07/2015,10
23/07/2015,2
23/07/2015,5
23/07/2015,10
23/07/2015,4
23/07/2015,2
23/07/2015,100
23/07/2015,100
23/07/2015,1
23/07/2015,40
23/07/2015,3
23/07/2015,2
23/07/2015,25
23/07/2015,8
23/07/2015,10
23/07/2015,50
23/07/2015,50
23/07/2015,50
23/07/2015,5
23/07/2015,2
23/07/2015,2
23/07/2015,1
23/07/2015,1
23/07/2015,5
23/07/2015,25
23/07/2015,1
23/07/2015,3
23/07/2015,3
23/07/2015,2
23/07/2015,5
23/07/2015,1
23/07/2015,1
23/07/2015,25
23/07/2015,25
23/07/2015,25
23/07/2015,25
23/07/2015,1
23/07/2015,25
23/07/2015,1
23/07/2015,4
23/07/2015,1
23/07/2015,3
24/07/2015,23
24/07/2015,2
24/07/2015,1
24/07/2015,500
24/07/2015,2
24/07/2015,1
24/07/2015,3
24/07/2015,10
24/07/2015,1
24/07/2015,3
24/07/2015,37
24/07/2015,1
24/07/2015,1
24/07/2015,5
24/07/2015,5
24/07/2015,5
24/07/2015,5
24/07/2015,5
24/07/2015,5
24/07/2015,4
24/07/2015,3
24/07/2015,1
24/07/2015,4
24/07/2015,4
24/07/2015,4
24/07/2015,4
24/07/2015,4
24/07/2015,6
24/07/2015,10
24/07/2015,4
24/07/2015,10
24/07/2015,10
24/07/2015,10
24/07/2015,1
24/07/2015,1
24/07/2015,1
24/07/2015,100
24/07/2015,50
24/07/2015,50
24/07/2015,10
24/07/2015,2
24/07/2015,10
24/07/2015,3
24/07/2015,6
24/07/2015,1
24/07/2015,6
24/07/2015,8
24/07/2015,30
24/07/2015,200
24/07/2015,30
24/07/2015,60
24/07/2015,50
24/07/2015,50
24/07/2015,10
24/07/2015,1
24/07/2015,3
24/07/2015,2
24/07/2015,5
24/07/2015,2
24/07/2015,1
24/07/2015,1
24/07/2015,1
24/07/2015,2
24/07/2015,1
24/07/2015,1
24/07/2015,3
24/07/2015,5
24/07/2015,1
24/07/2015,1
24/07/2015,1
24/07/2015,1
24/07/2015,1
24/07/2015,25
24/07/2015,2
24/07/2015,2
24/07/2015,5
24/07/2015,1
24/07/2015,1
24/07/2015,1
24/07/2015,2
24/07/2015,2
24/07/2015,2
24/07/2015,5
24/07/2015,20
24/07/2015,5
27/07/2015,40
27/07/2015,2
27/07/2015,10
27/07/2015,10
27/07/2015,1
27/07/2015,5
27/07/2015,1
27/07/2015,1
27/07/2015,2
27/07/2015,1
27/07/2015,2
27/07/2015,1
27/07/2015,16
27/07/2015,267
27/07/2015,1
27/07/2015,178
27/07/2015,1
27/07/2015,2
27/07/2015,2
27/07/2015,5
27/07/2015,25
27/07/2015,1
27/07/2015,50
27/07/2015,5
27/07/2015,1
27/07/2015,4
27/07/2015,3
27/07/2015,3
27/07/2015,5
27/07/2015,10
27/07/2015,4
27/07/2015,2
27/07/2015,2
27/07/2015,10
27/07/2015,3
27/07/2015,4
27/07/2015,5
27/07/2015,10
27/07/2015,3
27/07/2015,3
27/07/2015,5
27/07/2015,12
27/07/2015,10
27/07/2015,4
27/07/2015,2
27/07/2015,20
27/07/2015,1
27/07/2015,3
27/07/2015,250
27/07/2015,5
27/07/2015,10
27/07/2015,4
27/07/2015,1
27/07/2015,5
27/07/2015,4
27/07/2015,1
27/07/2015,2
27/07/2015,1
27/07/2015,25
27/07/2015,100
27/07/2015,50
27/07/2015,50
27/07/2015,1
27/07/2015,25
27/07/2015,25
27/07/2015,1
27/07/2015,25
27/07/2015,25
27/07/2015,50
27/07/2015,2
27/07/2015,1
27/07/2015,1
28/07/2015,4
28/07/2015,1
28/07/2015,3
28/07/2015,1
28/07/2015,10
28/07/2015,4
28/07/2015,2
28/07/2015,1
28/07/2015,1
28/07/2015,2
28/07/2015,1
28/07/2015,50
28/07/2015,31
28/07/2015,2
28/07/2015,5
28/07/2015,5
28/07/2015,5
28/07/2015,1
28/07/2015,40
28/07/2015,2
28/07/2015,1
28/07/2015,2
28/07/2015,2
28/07/2015,1
28/07/2015,50
28/07/2015,50
28/07/2015,50
28/07/2015,10
28/07/2015,50
28/07/2015,20
28/07/2015,10
28/07/2015,2
28/07/2015,100
28/07/2015,50
28/07/2015,10
28/07/2015,2
28/07/2015,1
28/07/2015,20
28/07/2015,1
28/07/2015,15
28/07/2015,1
28/07/2015,25
28/07/2015,5
28/07/2015,500
28/07/2015,500
28/07/2015,100
28/07/2015,75
28/07/2015,400
28/07/2015,47
28/07/2015,1
28/07/2015,25
28/07/2015,25
28/07/2015,200
28/07/2015,100
28/07/2015,50
28/07/2015,4
28/07/2015,1
28/07/2015,1
28/07/2015,12
28/07/2015,2
28/07/2015,1
28/07/2015,25
28/07/2015,1
28/07/2015,1
28/07/2015,2
28/07/2015,100
28/07/2015,1
28/07/2015,1
28/07/2015,2
28/07/2015,25
29/07/2015,1
29/07/2015,1
29/07/2015,4
29/07/2015,250
29/07/2015,1
29/07/2015,5
29/07/2015,5
29/07/2015,1
29/07/2015,2
29/07/2015,2
29/07/2015,50
29/07/2015,42
29/07/2015,10
29/07/2015,10
29/07/2015,100
29/07/2015,25
29/07/2015,5
29/07/2015,5
29/07/2015,8
29/07/2015,2
29/07/2015,1
29/07/2015,5
29/07/2015,5
29/07/2015,5
29/07/2015,25
29/07/2015,25
29/07/2015,10
29/07/2015,10
29/07/2015,10
29/07/2015,3
29/07/2015,10
29/07/2015,10
29/07/2015,100
29/07/2015,10
29/07/2015,10
29/07/2015,10
29/07/2015,10
29/07/2015,50
29/07/2015,2
29/07/2015,5
29/07/2015,1
29/07/2015,125
29/07/2015,18
29/07/2015,6
29/07/2015,90
29/07/2015,10
29/07/2015,1
29/07/2015,25
29/07/2015,50
29/07/2015,1
29/07/2015,2
29/07/2015,1
29/07/2015,50
29/07/2015,5
29/07/2015,5
29/07/2015,5
29/07/2015,1
29/07/2015,1
29/07/2015,2
29/07/2015,1
29/07/2015,5
29/07/2015,5
29/07/2015,1
29/07/2015,5
29/07/2015,1
29/07/2015,1
29/07/2015,1
29/07/2015,50
29/07/2015,1
29/07/2015,3
29/07/2015,50
30/07/2015,15
30/07/2015,250
30/07/2015,25
30/07/2015,6
30/07/2015,8
30/07/2015,16
30/07/2015,1
30/07/2015,1
30/07/2015,10
30/07/2015,250
30/07/2015,10
30/07/2015,135
30/07/2015,25
30/07/2015,5
30/07/2015,5
30/07/2015,25
30/07/2015,20
30/07/2015,10
30/07/2015,10
30/07/2015,1
30/07/2015,1
30/07/2015,50
30/07/2015,3
30/07/2015,10
30/07/2015,3
30/07/2015,4
30/07/2015,50
30/07/2015,16
30/07/2015,20
30/07/2015,70
30/07/2015,10
30/07/2015,2
30/07/2015,1
30/07/2015,25
30/07/2015,1
30/07/2015,3
30/07/2015,5
30/07/2015,2
30/07/2015,25
30/07/2015,2
30/07/2015,20
30/07/2015,1
30/07/2015,2
30/07/2015,4
30/07/2015,2
30/07/2015,20
30/07/2015,10
30/07/2015,1
30/07/2015,2
30/07/2015,10
30/07/2015,5
30/07/2015,10
30/07/2015,1
30/07/2015,2
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,1
30/07/2015,25
30/07/2015,5
30/07/2015,5
30/07/2015,50
30/07/2015,1
31/07/2015,10
31/07/2015,100
31/07/2015,100
31/07/2015,100
31/07/2015,2
31/07/2015,11
31/07/2015,3
31/07/2015,10
31/07/2015,20
31/07/2015,1
31/07/2015,20
31/07/2015,30
31/07/2015,2
31/07/2015,1
31/07/2015,10
31/07/2015,10
31/07/2015,25
31/07/2015,25
31/07/2015,50
31/07/2015,50
31/07/2015,10
31/07/2015,5
31/07/2015,3
31/07/2015,50
31/07/2015,25
31/07/2015,25
31/07/2015,10
31/07/2015,50
31/07/2015,2
31/07/2015,1
31/07/2015,25
31/07/2015,1
31/07/2015,25
31/07/2015,1
31/07/2015,50
31/07/2015,5
31/07/2015,10
31/07/2015,10
31/07/2015,1
31/07/2015,50
31/07/2015,1
31/07/2015,6
31/07/2015,10
31/07/2015,10
31/07/2015,1
31/07/2015,12
31/07/2015,2
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,25
31/07/2015,25
31/07/2015,25
31/07/2015,2
31/07/2015,25
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,2
31/07/2015,1
31/07/2015,4
31/07/2015,25
31/07/2015,20
31/07/2015,25
31/07/2015,25
31/07/2015,1
31/07/2015,1
31/07/2015,1
31/07/2015,2
31/07/2015,1
31/07/2015,1
31/07/2015,25
31/07/2015,1
31/07/2015,2
31/07/2015,1
31/07/2015,2
31/07/2015,1
31/07/2015,44
31/07/2015,22
31/07/2015,15
31/07/2015,3
31/07/2015,5
31/07/2015,1
31/07/2015,7
03/08/2015,1
03/08/2015,2
03/08/2015,2
03/08/2015,3
03/08/2015,5
03/08/2015,21
03/08/2015,31
03/08/2015,10
03/08/2015,1
03/08/2015,5
03/08/2015,500
03/08/2015,8
03/08/2015,2
03/08/2015,2
03/08/2015,2
03/08/2015,1
03/08/2015,5
03/08/2015,25
03/08/2015,31
03/08/2015,1
03/08/2015,10
03/08/2015,10
03/08/2015,25
03/08/2015,25
03/08/2015,20
03/08/2015,10
03/08/2015,5
03/08/2015,5
03/08/2015,6
03/08/2015,2
03/08/2015,1
03/08/2015,50
03/08/2015,10
03/08/2015,5
03/08/2015,10
03/08/2015,10
03/08/2015,70
03/08/2015,5
03/08/2015,10
03/08/2015,10
03/08/2015,2
03/08/2015,2
03/08/2015,5
03/08/2015,2
03/08/2015,1
03/08/2015,3
03/08/2015,40
03/08/2015,3
03/08/2015,1
03/08/2015,1
03/08/2015,1
03/08/2015,20
03/08/2015,20
03/08/2015,3
03/08/2015,6
03/08/2015,1
03/08/2015,25
03/08/2015,40
03/08/2015,30
03/08/2015,6
03/08/2015,2
03/08/2015,25
03/08/2015,25
03/08/2015,1
03/08/2015,1
03/08/2015,1
03/08/2015,1
03/08/2015,2
03/08/2015,25
03/08/2015,25
03/08/2015,5
03/08/2015,1
03/08/2015,400
03/08/2015,4
03/08/2015,10
03/08/2015,25
03/08/2015,1
03/08/2015,1
03/08/2015,10
03/08/2015,20
03/08/2015,2
03/08/2015,26
03/08/2015,1
03/08/2015,1
03/08/2015,1
03/08/2015,125
03/08/2015,125
03/08/2015,1
03/08/2015,500
03/08/2015,500
03/08/2015,5
03/08/2015,1
03/08/2015,1
03/08/2015,1
03/08/2015,2
03/08/2015,3
03/08/2015,5
03/08/2015,1
03/08/2015,4
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,25
04/08/2015,25
04/08/2015,25
04/08/2015,1
04/08/2015,1
04/08/2015,10
04/08/2015,1
04/08/2015,4
04/08/2015,3
04/08/2015,25
04/08/2015,8
04/08/2015,1
04/08/2015,2
04/08/2015,10
04/08/2015,6
04/08/2015,5
04/08/2015,5
04/08/2015,100
04/08/2015,5
04/08/2015,5
04/08/2015,5
04/08/2015,5
04/08/2015,20
04/08/2015,2
04/08/2015,100
04/08/2015,100
04/08/2015,3
04/08/2015,25
04/08/2015,25
04/08/2015,5
04/08/2015,5
04/08/2015,40
04/08/2015,10
04/08/2015,5
04/08/2015,2
04/08/2015,5
04/08/2015,10
04/08/2015,10
04/08/2015,10
04/08/2015,50
04/08/2015,10
04/08/2015,5
04/08/2015,5
04/08/2015,10
04/08/2015,50
04/08/2015,10
04/08/2015,10
04/08/2015,5
04/08/2015,3
04/08/2015,5
04/08/2015,10
04/08/2015,10
04/08/2015,10
04/08/2015,3
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,10
04/08/2015,250
04/08/2015,1
04/08/2015,5
04/08/2015,3
04/08/2015,50
04/08/2015,50
04/08/2015,1
04/08/2015,25
04/08/2015,1
04/08/2015,10
04/08/2015,50
04/08/2015,25
04/08/2015,25
04/08/2015,3
04/08/2015,5
04/08/2015,1
04/08/2015,75
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,5
04/08/2015,1
04/08/2015,5
04/08/2015,2
04/08/2015,2
04/08/2015,1
04/08/2015,2
04/08/2015,2
04/08/2015,2
04/08/2015,1
04/08/2015,1
04/08/2015,5
04/08/2015,25
04/08/2015,1
04/08/2015,1
04/08/2015,10
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,1
04/08/2015,5
04/08/2015,10
04/08/2015,10
05/08/2015,10
05/08/2015,1
05/08/2015,3
05/08/2015,10
05/08/2015,1
05/08/2015,4
05/08/2015,5
05/08/2015,4
05/08/2015,1
05/08/2015,50
05/08/2015,50
05/08/2015,10
05/08/2015,10
05/08/2015,3
05/08/2015,50
05/08/2015,15
05/08/2015,10
05/08/2015,10
05/08/2015,50
05/08/2015,10
05/08/2015,3
05/08/2015,3
05/08/2015,20
05/08/2015,5
05/08/2015,10
05/08/2015,10
05/08/2015,10
05/08/2015,3
05/08/2015,10
05/08/2015,500
05/08/2015,10
05/08/2015,2
05/08/2015,1
05/08/2015,1
05/08/2015,2
05/08/2015,50
05/08/2015,1
05/08/2015,10
05/08/2015,50
05/08/2015,75
05/08/2015,25
05/08/2015,50
05/08/2015,50
05/08/2015,5
05/08/2015,1
05/08/2015,25
05/08/2015,25
05/08/2015,1
05/08/2015,1
05/08/2015,2
05/08/2015,1
05/08/2015,25
05/08/2015,25
05/08/2015,25
05/08/2015,1
05/08/2015,5
05/08/2015,3
05/08/2015,20
05/08/2015,25
05/08/2015,5
05/08/2015,5
05/08/2015,5
05/08/2015,3
05/08/2015,8
05/08/2015,1
05/08/2015,1
05/08/2015,1
05/08/2015,1
05/08/2015,1
05/08/2015,3
05/08/2015,1
05/08/2015,1
05/08/2015,1
05/08/2015,2
05/08/2015,1
05/08/2015,1
05/08/2015,3
05/08/2015,3
05/08/2015,1
05/08/2015,1
05/08/2015,3
06/08/2015,2
06/08/2015,1
06/08/2015,1
06/08/2015,5
06/08/2015,5
06/08/2015,10
06/08/2015,30
06/08/2015,1
06/08/2015,10
06/08/2015,12
06/08/2015,1
06/08/2015,25
06/08/2015,1
06/08/2015,10
06/08/2015,25
06/08/2015,50
06/08/2015,10
06/08/2015,10
06/08/2015,3
06/08/2015,10
06/08/2015,3
06/08/2015,10
06/08/2015,50
06/08/2015,150
06/08/2015,1
06/08/2015,1
06/08/2015,25
06/08/2015,10
06/08/2015,25
06/08/2015,1
06/08/2015,1
06/08/2015,1
06/08/2015,1
06/08/2015,25
06/08/2015,500
06/08/2015,175
06/08/2015,4
06/08/2015,1
06/08/2015,1
06/08/2015,1
06/08/2015,1
06/08/2015,1
06/08/2015,2
06/08/2015,1
06/08/2015,1
06/08/2015,3
06/08/2015,25
06/08/2015,25
06/08/2015,25
06/08/2015,1
06/08/2015,2
06/08/2015,1
06/08/2015,20
06/08/2015,50
06/08/2015,1
06/08/2015,1
06/08/2015,25
06/08/2015,25
06/08/2015,20
07/08/2015,1
07/08/2015,2
07/08/2015,1
07/08/2015,2
07/08/2015,4
07/08/2015,1
07/08/2015,2
07/08/2015,4
07/08/2015,1
07/08/2015,1
07/08/2015,3
07/08/2015,5
07/08/2015,10
07/08/2015,2
07/08/2015,8
07/08/2015,10
07/08/2015,10
07/08/2015,3
07/08/2015,3
07/08/2015,3
07/08/2015,3
07/08/2015,3
07/08/2015,3
07/08/2015,10
07/08/2015,20
07/08/2015,50
07/08/2015,2
07/08/2015,10
07/08/2015,2
07/08/2015,15
07/08/2015,50
07/08/2015,3
07/08/2015,10
07/08/2015,10
07/08/2015,5
07/08/2015,1
07/08/2015,5
07/08/2015,5
07/08/2015,1
07/08/2015,200
07/08/2015,125
07/08/2015,6
07/08/2015,4
07/08/2015,2
07/08/2015,5
07/08/2015,1
07/08/2015,1
07/08/2015,1
07/08/2015,25
07/08/2015,75
07/08/2015,1
07/08/2015,25
07/08/2015,1
07/08/2015,100
07/08/2015,25
07/08/2015,50
07/08/2015,30
07/08/2015,5
07/08/2015,1
07/08/2015,2
07/08/2015,1
07/08/2015,1
07/08/2015,1
07/08/2015,1
07/08/2015,1
07/08/2015,1
07/08/2015,5
10/08/2015,1
10/08/2015,1
10/08/2015,5
10/08/2015,15
10/08/2015,1
10/08/2015,2
10/08/2015,5
10/08/2015,8
10/08/2015,1
10/08/2015,12
10/08/2015,3
10/08/2015,4
10/08/2015,5
10/08/2015,5
10/08/2015,5
10/08/2015,5
10/08/2015,50
10/08/2015,25
10/08/2015,1
10/08/2015,1
10/08/2015,25
10/08/2015,25
10/08/2015,5
10/08/2015,5
10/08/2015,5
10/08/2015,5
10/08/2015,5
10/08/2015,5
10/08/2015,15
10/08/2015,5
10/08/2015,10
10/08/2015,20
10/08/2015,50
10/08/2015,10
10/08/2015,5
10/08/2015,3
10/08/2015,20
10/08/2015,4
10/08/2015,10
10/08/2015,15
10/08/2015,10
10/08/2015,10
10/08/2015,1
10/08/2015,5
10/08/2015,4
10/08/2015,25
10/08/2015,5
10/08/2015,1
10/08/2015,25
10/08/2015,1
10/08/2015,25
10/08/2015,25
10/08/2015,-25
10/08/2015,25
10/08/2015,2
10/08/2015,1
10/08/2015,1
10/08/2015,5
10/08/2015,1
10/08/2015,3
10/08/2015,2
10/08/2015,1
10/08/2015,2
10/08/2015,1
10/08/2015,5
10/08/2015,1
10/08/2015,1
10/08/2015,25
10/08/2015,25
10/08/2015,50
10/08/2015,25
10/08/2015,25
10/08/2015,25
10/08/2015,2
10/08/2015,2
10/08/2015,25
10/08/2015,25
10/08/2015,25
10/08/2015,25
10/08/2015,3
10/08/2015,50
10/08/2015,50
10/08/2015,50
11/08/2015,10
11/08/2015,10
11/08/2015,1
11/08/2015,3
11/08/2015,5
11/08/2015,5
11/08/2015,25
11/08/2015,20
11/08/2015,15
11/08/2015,15
11/08/2015,5
11/08/2015,8
11/08/2015,20
11/08/2015,25
11/08/2015,25
11/08/2015,25
11/08/2015,25
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,3
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,6
11/08/2015,6
11/08/2015,6
11/08/2015,150
11/08/2015,150
11/08/2015,150
11/08/2015,30
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,10
11/08/2015,15
11/08/2015,15
11/08/2015,150
11/08/2015,150
11/08/2015,150
11/08/2015,150
11/08/2015,5
11/08/2015,30
11/08/2015,26
11/08/2015,14
11/08/2015,10
11/08/2015,5
11/08/2015,5
11/08/2015,5
11/08/2015,2
11/08/2015,1
11/08/2015,1
11/08/2015,1
11/08/2015,1
11/08/2015,10
11/08/2015,10
11/08/2015,5
11/08/2015,10
11/08/2015,30
11/08/2015,85
11/08/2015,15
11/08/2015,1
11/08/2015,1
11/08/2015,1
11/08/2015,25
11/08/2015,1
11/08/2015,2
11/08/2015,1
11/08/2015,50
11/08/2015,1
11/08/2015,10
11/08/2015,10
11/08/2015,1
11/08/2015,1
12/08/2015,15
12/08/2015,50
12/08/2015,10
12/08/2015,10
12/08/2015,10
12/08/2015,10
12/08/2015,50
12/08/2015,2
12/08/2015,10
12/08/2015,10
12/08/2015,10
12/08/2015,5
12/08/2015,18
12/08/2015,5
12/08/2015,1
12/08/2015,1
12/08/2015,1
12/08/2015,1
12/08/2015,2
12/08/2015,1
12/08/2015,1
12/08/2015,1
12/08/2015,40
13/08/2015,10
13/08/2015,5
13/08/2015,10
13/08/2015,5
13/08/2015,1620
14/08/2015,10
